transaction_id,amount,timestamp,location
TRANS-2147,220.6458380811075,2025-02-12 13:40:46.505678,New York
TRANS-2148,350.6980156139748,2025-02-07 23:00:46.505678,Austin
TRANS-2149,29.693053667455022,2025-02-04 18:50:46.505678,Seattle
TRANS-2150,490.3646521227128,2025-02-10 10:04:46.505678,Chicago
TRANS-2151,496.19876979195755,2025-02-15 08:26:46.505678,New York
TRANS-2152,15.02594625712533,2025-02-19 06:49:46.505678,San Francisco
TRANS-2153,343.43770301170997,2025-01-31 22:15:46.505678,New York
TRANS-2154,301.37651873322665,2025-02-26 14:11:46.505678,Chicago
TRANS-2155,26.107824071318607,2025-02-12 05:41:46.505678,San Francisco
TRANS-2156,77.58917026583987,2025-02-24 22:53:46.505678,Chicago
TRANS-2157,365.26563494512493,2025-02-07 15:21:46.505678,New York
TRANS-2158,444.7631328794547,2025-02-21 10:20:46.505678,San Francisco
TRANS-2159,39.53144781390531,2025-02-24 02:57:46.505678,New York
TRANS-2160,354.43241135828526,2025-01-29 11:55:46.505678,New York
TRANS-2161,82.4898488786303,2025-02-27 01:33:46.505678,New York
TRANS-2162,183.29152502723292,2025-02-03 15:13:46.505678,Seattle
TRANS-2163,278.88196537305083,2025-02-15 22:37:46.505678,New York
TRANS-2164,104.26299631104227,2025-02-21 10:35:46.505678,San Francisco
TRANS-2165,147.52514646176843,2025-02-23 11:24:46.505678,Seattle
TRANS-2166,80.32927604331911,2025-02-01 07:18:46.505678,Seattle
TRANS-2167,10.487348855878619,2025-01-30 22:50:46.505678,San Francisco
TRANS-2168,180.29471948497473,2025-02-25 23:12:46.505678,San Francisco
TRANS-2169,59.115305360121624,2025-02-07 15:54:46.505678,Chicago
TRANS-2170,148.0632996085254,2025-01-30 07:57:46.505678,Chicago
TRANS-2171,61.09580027077838,2025-02-11 06:43:46.505678,Austin
TRANS-2172,156.67592084269646,2025-02-20 02:52:46.505678,Austin
TRANS-2173,197.1524387687173,2025-02-15 13:04:46.505678,Chicago
TRANS-2174,470.80582419782957,2025-02-26 01:20:46.505678,San Francisco
TRANS-2175,155.3307043491468,2025-02-04 05:07:46.505678,New York
TRANS-2176,340.86112503486186,2025-02-13 14:10:46.505678,San Francisco
TRANS-2177,108.40111813031223,2025-02-23 13:34:46.505678,New York
TRANS-2178,274.46593448548026,2025-02-18 14:01:46.505678,Austin
TRANS-2179,388.8873509506403,2025-02-23 15:12:46.505678,San Francisco
TRANS-2180,356.0626811740375,2025-02-22 07:24:46.505678,New York
TRANS-2181,170.43086504982875,2025-02-25 06:46:46.505678,New York
TRANS-2182,441.0697257864427,2025-02-05 04:12:46.505678,San Francisco
TRANS-2183,236.0066284291463,2025-02-07 07:47:46.505678,Chicago
TRANS-2184,368.22781677580383,2025-02-19 13:50:46.505678,Seattle
TRANS-2185,234.6194234586815,2025-02-11 21:24:46.505678,Seattle
TRANS-2186,177.34943326383237,2025-02-02 06:54:46.505678,Austin
TRANS-2187,241.17960374029437,2025-02-14 12:58:46.505678,Austin
TRANS-2188,212.47359913212034,2025-02-03 13:09:46.505678,San Francisco
TRANS-2189,123.5022442421937,2025-01-29 11:41:46.505678,Austin
TRANS-2190,110.4066701370176,2025-01-31 13:56:46.505678,Chicago
TRANS-2191,80.09638471373907,2025-02-05 10:55:46.505678,New York
TRANS-2192,218.83183130356363,2025-02-09 16:54:46.505678,New York
TRANS-2193,479.50871245886907,2025-02-27 01:29:46.505678,Austin
TRANS-2194,111.36562507417487,2025-02-04 16:07:46.505678,Chicago
TRANS-2195,28.873253323360203,2025-02-06 15:35:46.505678,Seattle
TRANS-2196,99.74941142566334,2025-01-31 06:15:46.505678,Chicago
TRANS-2197,132.5324169371287,2025-02-23 02:47:46.505678,New York
TRANS-2198,195.64114462855775,2025-02-04 15:56:46.505678,Austin
TRANS-2199,185.02570120813735,2025-02-20 08:25:46.505678,Austin
TRANS-2200,183.13524474587172,2025-02-25 03:15:46.505678,New York
TRANS-2201,159.1605453638694,2025-02-10 12:16:46.505678,Seattle
TRANS-2202,148.20936831192557,2025-01-29 12:18:46.505678,Chicago
TRANS-2203,129.2424534982477,2025-02-17 00:34:46.505678,Austin
TRANS-2204,325.6827758599424,2025-02-15 05:59:46.505678,Seattle
TRANS-2205,346.6133660769864,2025-01-28 23:25:46.505678,San Francisco
TRANS-2206,407.7648670599258,2025-02-10 05:29:46.505678,San Francisco
TRANS-2207,97.66884624835231,2025-02-23 18:53:46.505678,San Francisco
TRANS-2208,304.3627762222689,2025-02-06 14:17:46.505678,Seattle
TRANS-2209,375.0188653891626,2025-01-30 07:41:46.505678,Austin
TRANS-2210,11.139107442966708,2025-02-26 06:57:46.505678,Seattle
TRANS-2211,91.39222218941106,2025-02-13 18:53:46.505678,New York
TRANS-2212,166.6375226631835,2025-02-23 02:37:46.505678,New York
TRANS-2213,493.70971774711154,2025-01-29 13:01:46.505678,San Francisco
TRANS-2214,45.74185082571436,2025-02-09 18:02:46.505678,Seattle
TRANS-2215,36.88150369724188,2025-02-08 17:03:46.505678,New York
TRANS-2216,288.8134397158287,2025-02-12 23:54:46.505678,Chicago
TRANS-2217,97.17649831665173,2025-02-22 15:29:46.505678,Austin
TRANS-2218,464.00621031324613,2025-02-20 08:44:46.505678,Seattle
TRANS-2219,304.7681758683525,2025-02-12 02:24:46.505678,Seattle
TRANS-2220,28.91690136773389,2025-01-30 23:23:46.505678,San Francisco
TRANS-2221,472.66751479570706,2025-02-24 09:19:46.505678,Austin
TRANS-2222,277.10793579230557,2025-02-20 23:44:46.505678,Austin
TRANS-2223,59.58453629304039,2025-02-23 07:03:46.505678,New York
TRANS-2224,247.1640907408494,2025-02-21 11:32:46.505678,Seattle
TRANS-2225,12.910032267712205,2025-01-29 06:19:46.505678,Chicago
TRANS-2226,386.3830760758652,2025-02-04 16:21:46.505678,Seattle
TRANS-2227,463.59114026108625,2025-02-24 00:00:46.505678,Austin
TRANS-2228,431.4689993300278,2025-02-17 12:26:46.505678,Seattle
TRANS-2229,67.24593658967166,2025-02-07 07:27:46.505678,Austin
TRANS-2230,345.92369313299673,2025-02-24 07:01:46.505678,Austin
TRANS-2231,94.4521980134516,2025-02-14 17:33:46.505678,New York
TRANS-2232,78.4585210754977,2025-02-15 09:51:46.505678,Chicago
TRANS-2233,281.35735055032524,2025-02-15 21:30:46.505678,San Francisco
TRANS-2234,460.9449154388916,2025-01-31 03:42:46.505678,Chicago
TRANS-2235,467.9482302869854,2025-02-05 14:56:46.505678,San Francisco
TRANS-2236,279.2281583752904,2025-02-19 15:59:46.505678,New York
TRANS-2237,209.79271526029032,2025-02-25 11:06:46.505678,Chicago
TRANS-2238,347.7359447974125,2025-02-11 12:57:46.505678,San Francisco
TRANS-2239,470.0723864453106,2025-02-07 07:19:46.505678,New York
TRANS-2240,472.9763912092601,2025-02-12 10:09:46.505678,Seattle
TRANS-2241,36.43577930218704,2025-02-11 12:02:46.505678,Austin
TRANS-2242,408.73079400184093,2025-01-30 08:22:46.505678,Seattle
TRANS-2243,371.6143720977112,2025-02-02 10:45:46.505678,Chicago
TRANS-2244,419.71322932002386,2025-02-18 00:33:46.505678,San Francisco
TRANS-2245,377.2200217443777,2025-02-12 14:20:46.505678,Chicago
TRANS-2246,338.7108626888826,2025-01-28 15:10:46.505678,New York
TRANS-2247,182.31810805147367,2025-02-23 23:00:46.505678,San Francisco
TRANS-2248,173.01818570312375,2025-02-16 21:59:46.505678,San Francisco
TRANS-2249,351.2411854202177,2025-02-10 03:06:46.505678,Seattle
TRANS-2250,188.2409953221085,2025-02-20 21:30:46.505678,Seattle
TRANS-2251,267.3382627831634,2025-02-13 11:49:46.505678,Seattle
TRANS-2252,107.35863316939702,2025-02-12 01:35:46.505678,Austin
TRANS-2253,70.34013182649741,2025-02-11 08:08:46.505678,Seattle
TRANS-2254,318.5277729107664,2025-02-05 18:57:46.505678,Chicago
TRANS-2255,393.5475206250429,2025-02-21 17:00:46.505678,Austin
TRANS-2256,184.38247555040886,2025-02-22 17:59:46.505678,New York
TRANS-2257,344.0715426207218,2025-02-26 16:44:46.505678,San Francisco
TRANS-2258,152.59765421387505,2025-01-30 17:42:46.505678,San Francisco
TRANS-2259,357.607344763944,2025-02-04 23:33:46.505678,Chicago
TRANS-2260,394.5815261506609,2025-02-02 18:15:46.505678,San Francisco
TRANS-2261,466.9834751630874,2025-01-28 08:00:46.505678,New York
TRANS-2262,214.22051313422332,2025-02-24 22:39:46.505678,Seattle
TRANS-2263,299.6676234031061,2025-02-14 02:59:46.505678,Seattle
TRANS-2264,294.42981817053544,2025-01-29 08:10:46.505678,Seattle
TRANS-2265,487.75899375161873,2025-02-11 09:47:46.505678,Seattle
TRANS-2266,339.82836009739816,2025-02-13 14:14:46.505678,Austin
TRANS-2267,140.78873474482927,2025-02-03 01:55:46.505678,New York
TRANS-2268,66.88578055489256,2025-02-03 18:20:46.505678,Austin
TRANS-2269,300.62219541432745,2025-02-07 10:58:46.505678,San Francisco
TRANS-2270,416.02213074058676,2025-02-06 17:09:46.505678,Chicago
TRANS-2271,351.3280036504,2025-02-23 07:12:46.505678,Austin
TRANS-2272,110.40394505109546,2025-01-29 13:34:46.505678,Seattle
TRANS-2273,460.62114724612724,2025-02-23 06:27:46.505678,Seattle
TRANS-2274,138.50639634389373,2025-02-20 15:56:46.505678,New York
TRANS-2275,348.41907138134997,2025-02-23 10:44:46.505678,Austin
TRANS-2276,268.9357699265489,2025-02-12 05:08:46.505678,Austin
TRANS-2277,200.02102359187595,2025-02-08 00:38:46.505678,San Francisco
TRANS-2278,388.0570725928903,2025-02-18 23:35:46.505678,Austin
TRANS-2279,370.34476041091597,2025-02-08 19:37:46.505678,Chicago
TRANS-2280,35.05934063453553,2025-02-23 17:36:46.505678,Austin
TRANS-2281,39.74480401331892,2025-02-17 13:07:46.505678,Chicago
TRANS-2282,23.62661066776969,2025-02-10 06:04:46.505678,Austin
TRANS-2283,118.02939810344745,2025-02-02 13:44:46.505678,New York
TRANS-2284,97.58788354753035,2025-02-27 00:36:46.505678,Austin
TRANS-2285,251.4764332142341,2025-02-10 04:43:46.505678,Seattle
TRANS-2286,414.94939689773486,2025-02-10 16:47:46.505678,Chicago
TRANS-2287,233.7899828298993,2025-02-07 21:36:46.505678,New York
TRANS-2288,115.21110788403877,2025-02-13 05:10:46.505678,Austin
TRANS-2289,323.1619664632079,2025-01-29 16:59:46.505678,Seattle
TRANS-2290,173.22502649750135,2025-01-30 23:39:46.505678,Chicago
TRANS-2291,460.6199532369574,2025-02-26 00:58:46.505678,Chicago
TRANS-2292,32.564815782097135,2025-02-02 10:11:46.505678,Seattle
TRANS-2293,321.01177663273165,2025-02-07 11:32:46.505678,San Francisco
TRANS-2294,494.3486770772815,2025-02-23 05:02:46.505678,Seattle
TRANS-2295,94.76115547033885,2025-02-12 01:46:46.505678,New York
TRANS-2296,322.77570200800835,2025-01-29 09:28:46.505678,San Francisco
TRANS-2297,225.91042897856087,2025-02-21 10:59:46.505678,San Francisco
TRANS-2298,131.67034415024938,2025-02-07 15:15:46.505678,Austin
TRANS-2299,309.7936895834399,2025-02-13 04:05:46.505678,New York
TRANS-2300,43.26434820500063,2025-02-10 23:43:46.505678,San Francisco
TRANS-2301,194.39095678782903,2025-02-15 01:59:46.505678,San Francisco
TRANS-2302,314.71432895376347,2025-02-13 06:27:46.505678,Seattle
TRANS-2303,328.7548614262625,2025-02-06 12:04:46.505678,San Francisco
TRANS-2304,111.27433313442029,2025-02-10 16:06:46.505678,Chicago
TRANS-2305,305.7973690898157,2025-02-03 10:16:46.505678,Seattle
TRANS-2306,175.61888866348482,2025-01-28 14:58:46.505678,Chicago
TRANS-2307,301.9926764468302,2025-02-02 08:27:46.505678,Austin
TRANS-2308,341.60077479939395,2025-02-04 16:30:46.505678,Seattle
TRANS-2309,37.74583727276328,2025-02-19 04:04:46.505678,Austin
TRANS-2310,148.13017698109255,2025-02-14 03:13:46.505678,Austin
TRANS-2311,219.7775539429573,2025-02-08 07:07:46.505678,Seattle
TRANS-2312,396.8806763637101,2025-01-30 08:36:46.505678,Austin
TRANS-2313,223.3961118177852,2025-02-21 22:33:46.505678,Seattle
TRANS-2314,375.09286728418385,2025-02-23 06:19:46.505678,San Francisco
TRANS-2315,228.16814776438147,2025-02-18 10:20:46.505678,New York
TRANS-2316,426.16684373293344,2025-02-25 11:54:46.505678,Austin
TRANS-2317,132.30232494372422,2025-01-30 14:26:46.505678,Chicago
TRANS-2318,90.21573232469322,2025-02-05 09:08:46.505678,New York
TRANS-2319,73.81813238469536,2025-01-31 05:49:46.505678,Seattle
TRANS-2320,127.21912519025193,2025-02-18 22:44:46.505678,Chicago
TRANS-2321,477.4928468083999,2025-02-08 01:40:46.505678,New York
TRANS-2322,292.2202404675656,2025-02-18 15:41:46.505678,Chicago
TRANS-2323,210.68597168933152,2025-02-25 05:17:46.505678,New York
TRANS-2324,198.03691049011746,2025-02-02 14:07:46.505678,Seattle
TRANS-2325,146.95815835770279,2025-02-21 10:45:46.505678,Chicago
TRANS-2326,227.8887878551759,2025-02-23 00:00:46.505678,San Francisco
TRANS-2327,377.25133870985957,2025-02-25 14:57:46.505678,New York
TRANS-2328,386.3970280223996,2025-02-09 03:30:46.505678,New York
TRANS-2329,357.25530567447015,2025-02-21 06:44:46.505678,San Francisco
TRANS-2330,260.6360461819281,2025-02-13 22:48:46.505678,Chicago
TRANS-2331,154.7192927169425,2025-01-29 06:53:46.505678,New York
TRANS-2332,300.0679695332547,2025-02-22 09:03:46.505678,Seattle
TRANS-2333,167.42064746734656,2025-02-10 22:55:46.505678,Chicago
TRANS-2334,462.52467532859333,2025-02-15 10:28:46.505678,Chicago
TRANS-2335,443.62641498147855,2025-01-29 08:40:46.505678,Seattle
TRANS-2336,432.1149412761516,2025-02-23 09:15:46.505678,San Francisco
TRANS-2337,271.17139722408484,2025-02-14 19:13:46.505678,Seattle
TRANS-2338,350.4311192529025,2025-02-15 22:29:46.505678,Austin
TRANS-2339,92.15264286962626,2025-02-24 10:37:46.505678,New York
TRANS-2340,467.93545545440344,2025-02-12 09:46:46.505678,Seattle
TRANS-2341,445.8597121716517,2025-02-14 09:21:46.505678,San Francisco
TRANS-2342,131.2761398133216,2025-02-23 07:06:46.505678,New York
TRANS-2343,339.30813145606675,2025-02-12 07:10:46.505678,Chicago
TRANS-2344,120.53641556085849,2025-02-23 18:57:46.505678,Seattle
TRANS-2345,295.6839982137555,2025-01-29 19:41:46.505678,San Francisco
TRANS-2346,47.860814581135,2025-02-25 09:08:46.505678,San Francisco
TRANS-2347,315.10936304261423,2025-02-01 03:54:46.505678,Seattle
TRANS-2348,385.61831826113814,2025-02-11 06:30:46.505678,New York
TRANS-2349,235.89160800084892,2025-02-04 11:55:46.505678,San Francisco
TRANS-2350,397.9010222473674,2025-02-05 03:57:46.505678,Seattle
TRANS-2351,178.03729132142328,2025-01-31 11:51:46.505678,San Francisco
TRANS-2352,443.27580240156755,2025-02-26 04:17:46.505678,New York
TRANS-2353,354.3842879994221,2025-02-16 15:37:46.505678,Seattle
TRANS-2354,426.8135346165237,2025-02-05 03:41:46.505678,Seattle
TRANS-2355,349.06750853298087,2025-01-30 19:30:46.505678,Chicago
TRANS-2356,251.82153038925532,2025-02-09 19:38:46.505678,Seattle
TRANS-2357,434.53592354151056,2025-02-21 04:46:46.505678,Seattle
TRANS-2358,450.82983339323187,2025-01-28 04:49:46.505678,Chicago
TRANS-2359,299.964114687614,2025-02-12 08:26:46.505678,Seattle
TRANS-2360,32.03839305887034,2025-02-22 09:51:46.505678,Austin
TRANS-2361,440.10979023250223,2025-01-30 22:52:46.505678,San Francisco
TRANS-2362,199.62152137716618,2025-02-01 10:54:46.505678,Austin
TRANS-2363,326.6329678412284,2025-02-21 03:21:46.505678,Chicago
TRANS-2364,312.9278442906759,2025-01-30 12:52:46.505678,Seattle
TRANS-2365,234.201395378339,2025-02-26 03:23:46.505678,Chicago
TRANS-2366,229.11118703000483,2025-02-08 05:26:46.505678,Seattle
TRANS-2367,125.87366549467268,2025-02-01 04:37:46.505678,Chicago
TRANS-2368,224.4716015775784,2025-02-02 08:08:46.505678,San Francisco
TRANS-2369,341.0681231076533,2025-02-25 21:19:46.505678,Chicago
TRANS-2370,311.14977890874593,2025-02-18 10:25:46.505678,Chicago
TRANS-2371,167.87236354969784,2025-02-05 06:14:46.505678,San Francisco
TRANS-2372,304.2570656198454,2025-02-06 10:53:46.505678,Austin
TRANS-2373,103.16949288674172,2025-02-06 13:18:46.505678,New York
TRANS-2374,423.13019948663356,2025-02-01 12:03:46.505678,San Francisco
TRANS-2375,178.32415563774805,2025-02-01 20:05:46.505678,Seattle
TRANS-2376,412.7101562426822,2025-02-03 15:55:46.505678,San Francisco
TRANS-2377,140.08024781295367,2025-02-02 22:00:46.505678,Austin
TRANS-2378,212.20455632788054,2025-01-30 00:25:46.505678,San Francisco
TRANS-2379,314.07360356131795,2025-02-26 13:05:46.505678,San Francisco
TRANS-2380,63.41544522745319,2025-02-17 05:55:46.505678,New York
TRANS-2381,321.3676867849987,2025-02-17 01:04:46.505678,Austin
TRANS-2382,325.13891699852326,2025-01-31 10:31:46.505678,San Francisco
TRANS-2383,146.07686246092214,2025-02-19 06:17:46.505678,San Francisco
TRANS-2384,182.24717935168258,2025-02-19 13:13:46.505678,San Francisco
TRANS-2385,148.60535946836217,2025-02-06 04:04:46.505678,Seattle
TRANS-2386,221.79051565229963,2025-02-17 04:41:46.505678,San Francisco
TRANS-2387,91.58269756758817,2025-02-14 10:13:46.505678,Austin
TRANS-2388,371.78604490124116,2025-01-31 03:22:46.505678,Chicago
TRANS-2389,464.89964960488516,2025-01-30 00:00:46.505678,New York
TRANS-2390,477.230197351881,2025-02-18 23:39:46.505678,Chicago
TRANS-2391,96.57425080360373,2025-02-04 00:07:46.505678,New York
TRANS-2392,324.48595391868054,2025-02-01 16:53:46.505678,Chicago
TRANS-2393,357.583606617748,2025-02-14 04:45:46.505678,New York
TRANS-2394,82.61087043236661,2025-01-30 04:38:46.505678,Chicago
TRANS-2395,353.70776218918047,2025-02-23 05:22:46.505678,San Francisco
TRANS-2396,456.1935730620084,2025-02-18 19:48:46.505678,San Francisco
TRANS-2397,42.830329221208444,2025-02-10 22:28:46.505678,Seattle
TRANS-2398,260.15418004193873,2025-02-20 22:19:46.505678,San Francisco
TRANS-2399,124.41614428451454,2025-02-15 09:41:46.505678,Chicago
TRANS-2400,260.70631459563697,2025-02-13 03:57:46.505678,Seattle
TRANS-2401,156.63744185266341,2025-01-30 00:04:46.505678,New York
TRANS-2402,351.7622448593005,2025-02-13 01:50:46.505678,Seattle
TRANS-2403,429.2532430761604,2025-02-19 08:25:46.505678,San Francisco
TRANS-2404,342.79656827988407,2025-02-05 20:33:46.505678,New York
TRANS-2405,218.24931779187423,2025-01-29 03:11:46.505678,New York
TRANS-2406,316.61210825017326,2025-02-08 12:17:46.505678,Seattle
TRANS-2407,492.6654938480538,2025-02-02 13:38:46.505678,San Francisco
TRANS-2408,168.66866259355893,2025-02-01 05:20:46.505678,Seattle
TRANS-2409,426.42082657840655,2025-02-16 06:19:46.505678,Chicago
TRANS-2410,224.3328652623702,2025-02-26 18:19:46.505678,San Francisco
TRANS-2411,110.48005673616143,2025-02-09 21:41:46.505678,Seattle
TRANS-2412,14.037614192801573,2025-02-18 14:06:46.505678,Chicago
TRANS-2413,85.77905601814305,2025-01-31 00:05:46.505678,New York
TRANS-2414,141.22488093396584,2025-02-12 16:20:46.505678,Austin
TRANS-2415,491.6657948965248,2025-02-01 02:55:46.505678,Seattle
TRANS-2416,276.7005929472783,2025-02-11 03:25:46.505678,New York
TRANS-2417,320.25545775234565,2025-02-22 03:50:46.505678,Seattle
TRANS-2418,265.6259019033973,2025-02-16 09:44:46.505678,Seattle
TRANS-2419,159.0263716176057,2025-02-20 06:47:46.505678,Austin
TRANS-2420,406.4611974370715,2025-02-06 21:12:46.505678,Chicago
TRANS-2421,447.74034656334146,2025-02-14 19:19:46.505678,Austin
TRANS-2422,223.2088115289013,2025-02-15 05:43:46.505678,San Francisco
TRANS-2423,63.07488825852483,2025-02-01 09:41:46.505678,New York
TRANS-2424,423.26730000590146,2025-02-01 19:10:46.505678,San Francisco
TRANS-2425,443.7276348428172,2025-01-30 03:38:46.505678,San Francisco
TRANS-2426,415.03938250167903,2025-02-10 01:02:46.505678,Chicago
TRANS-2427,411.1384811528135,2025-02-03 06:32:46.505678,Chicago
TRANS-2428,80.89233985610292,2025-02-04 02:20:46.505678,San Francisco
TRANS-2429,317.5788828971989,2025-02-06 10:48:46.505678,New York
TRANS-2430,195.81415482148904,2025-02-02 04:48:46.505678,Austin
TRANS-2431,454.80055290452765,2025-02-19 08:55:46.505678,Chicago
TRANS-2432,77.97022405168178,2025-02-09 08:10:46.505678,New York
TRANS-2433,126.17045915432786,2025-02-11 07:21:46.505678,New York
TRANS-2434,195.14870437967645,2025-02-02 05:43:46.505678,New York
TRANS-2435,191.33765571112588,2025-02-05 23:45:46.505678,New York
TRANS-2436,265.82318741053933,2025-02-08 06:41:46.505678,San Francisco
TRANS-2437,143.8643047694064,2025-02-07 03:04:46.505678,New York
TRANS-2438,332.82749352999195,2025-02-18 10:00:46.505678,New York
TRANS-2439,494.54579580102836,2025-02-03 16:32:46.505678,Seattle
TRANS-2440,71.96997345320582,2025-02-21 12:26:46.505678,Austin
TRANS-2441,221.71132335713884,2025-02-08 19:53:46.505678,New York
TRANS-2442,359.0720079944428,2025-02-01 05:27:46.505678,Chicago
TRANS-2443,160.03331072728932,2025-02-09 08:52:46.505678,Chicago
TRANS-2444,72.97507488639876,2025-02-05 14:34:46.505678,Seattle
TRANS-2445,317.4754723221124,2025-02-01 16:39:46.505678,Chicago
TRANS-2446,367.921414628983,2025-01-30 21:46:46.505678,Chicago
TRANS-2447,431.9770318458486,2025-01-31 21:55:46.505678,Austin
TRANS-2448,170.28381557645596,2025-02-27 00:45:46.505678,San Francisco
TRANS-2449,195.55922773657736,2025-02-25 23:16:46.505678,San Francisco
TRANS-2450,120.00640917752149,2025-02-25 22:43:46.505678,San Francisco
TRANS-2451,463.5555509672157,2025-02-13 19:41:46.505678,Austin
TRANS-2452,68.33660705306067,2025-02-14 02:14:46.505678,San Francisco
TRANS-2453,25.973426365092692,2025-02-06 10:09:46.505678,Chicago
TRANS-2454,294.446700492134,2025-02-07 20:57:46.505678,Seattle
TRANS-2455,39.120086936499476,2025-02-04 07:57:46.505678,Chicago
TRANS-2456,309.70905770905813,2025-02-24 16:54:46.505678,Austin
TRANS-2457,152.70667346796802,2025-02-16 22:05:46.505678,Austin
TRANS-2458,321.72843494727266,2025-02-20 14:51:46.505678,Austin
TRANS-2459,467.47726304468597,2025-02-24 08:14:46.505678,New York
TRANS-2460,141.18368670623937,2025-02-06 02:04:46.505678,Austin
TRANS-2461,462.7126725304576,2025-02-08 02:53:46.505678,New York
TRANS-2462,305.89833390448297,2025-02-06 17:50:46.505678,Chicago
TRANS-2463,88.53482115615664,2025-02-06 13:34:46.505678,Austin
TRANS-2464,480.66030962670897,2025-02-09 21:02:46.505678,New York
TRANS-2465,165.3658775260662,2025-02-07 12:36:46.505678,Chicago
TRANS-2466,60.89043554879823,2025-02-17 19:49:46.505678,Chicago
TRANS-2467,294.32333589461604,2025-02-21 16:37:46.505678,Chicago
TRANS-2468,419.8048473788934,2025-02-23 00:05:46.505678,San Francisco
TRANS-2469,399.2569200225886,2025-02-12 19:19:46.505678,Seattle
TRANS-2470,202.27104280758115,2025-02-16 12:04:46.505678,Austin
TRANS-2471,258.31462408728765,2025-02-10 16:05:46.505678,Chicago
TRANS-2472,497.73411391866443,2025-02-02 19:41:46.505678,Chicago
TRANS-2473,261.7891798845309,2025-02-11 10:50:46.505678,New York
TRANS-2474,66.75282822949248,2025-01-28 06:26:46.505678,San Francisco
TRANS-2475,320.65369704923916,2025-02-19 05:56:46.505678,New York
TRANS-2476,434.23705542280896,2025-01-29 11:16:46.505678,Austin
TRANS-2477,41.03336931825598,2025-02-06 00:10:46.505678,New York
TRANS-2478,234.65068950597217,2025-02-17 16:24:46.505678,San Francisco
TRANS-2479,112.97543667037729,2025-01-29 07:02:46.505678,San Francisco
TRANS-2480,427.90944842381134,2025-02-16 02:25:46.505678,Austin
TRANS-2481,126.78195627120662,2025-02-12 20:12:46.505678,New York
TRANS-2482,118.27220926947827,2025-02-21 06:13:46.505678,San Francisco
TRANS-2483,364.28433333683523,2025-02-15 18:46:46.505678,Chicago
TRANS-2484,281.2206466826345,2025-02-05 23:21:46.505678,Chicago
TRANS-2485,123.31152545975947,2025-02-08 02:05:46.505678,New York
TRANS-2486,66.98878275908652,2025-02-16 10:02:46.505678,Austin
TRANS-2487,142.77316208264034,2025-02-24 06:25:46.505678,New York
TRANS-2488,341.42299201732294,2025-02-11 03:42:46.505678,New York
TRANS-2489,414.74641263331364,2025-02-14 00:47:46.505678,New York
TRANS-2490,268.3183887004067,2025-02-22 10:05:46.505678,Austin
TRANS-2491,456.3113866676624,2025-02-10 08:33:46.505678,Seattle
TRANS-2492,253.73311788413662,2025-02-25 05:44:46.505678,Chicago
TRANS-2493,119.8017282438349,2025-01-29 19:24:46.505678,Chicago
TRANS-2494,462.6591988760617,2025-02-17 16:09:46.505678,Chicago
TRANS-2495,65.29879092419526,2025-02-26 12:13:46.505678,Seattle
TRANS-2496,369.98089997023095,2025-02-26 11:13:46.505678,Austin
TRANS-2497,480.2571829953901,2025-02-23 00:41:46.505678,Austin
TRANS-2498,414.04101769473726,2025-02-15 18:06:46.505678,Seattle
TRANS-2499,255.6586456434312,2025-02-14 01:51:46.505678,New York
TRANS-2500,386.8982677484984,2025-02-24 09:47:46.505678,New York
TRANS-2501,248.49322623119113,2025-02-11 15:56:46.505678,Chicago
TRANS-2502,489.1522549336639,2025-02-17 07:43:46.505678,New York
TRANS-2503,73.2427143235471,2025-02-18 14:01:46.505678,Chicago
TRANS-2504,470.3448995671483,2025-02-04 05:40:46.505678,New York
TRANS-2505,433.7782322500145,2025-02-13 00:22:46.505678,Chicago
TRANS-2506,445.22056094537857,2025-02-06 03:10:46.505678,San Francisco
TRANS-2507,282.7185691926038,2025-02-20 14:38:46.505678,Seattle
TRANS-2508,274.34040017078655,2025-02-25 00:57:46.505678,San Francisco
TRANS-2509,213.87338609006298,2025-02-21 08:36:46.505678,Chicago
TRANS-2510,249.7889002615635,2025-02-18 06:19:46.505678,Austin
TRANS-2511,245.29262168863684,2025-02-25 00:32:46.505678,Seattle
TRANS-2512,337.8310826879112,2025-02-19 17:52:46.505678,New York
TRANS-2513,440.587490415052,2025-02-19 12:16:46.505678,Chicago
TRANS-2514,316.05684974990135,2025-02-18 12:19:46.505678,Austin
TRANS-2515,349.79825809211474,2025-01-30 21:25:46.505678,Chicago
TRANS-2516,104.59761966760368,2025-02-23 12:56:46.505678,Austin
TRANS-2517,416.1091700804909,2025-02-09 20:53:46.505678,San Francisco
TRANS-2518,469.8272237626483,2025-02-03 09:00:46.505678,Chicago
TRANS-2519,328.69873098683803,2025-02-15 17:14:46.505678,Chicago
TRANS-2520,23.064901486773344,2025-02-06 16:09:46.505678,Austin
TRANS-2521,80.03152255039471,2025-02-22 14:31:46.505678,Austin
TRANS-2522,374.58600465934927,2025-02-16 13:33:46.505678,Chicago
TRANS-2523,323.5583815117825,2025-02-26 23:37:46.505678,Seattle
TRANS-2524,489.8660770064917,2025-02-25 18:32:46.505678,Chicago
TRANS-2525,115.24586280440813,2025-02-11 01:01:46.505678,Austin
TRANS-2526,328.99281556881573,2025-02-20 10:05:46.505678,San Francisco
TRANS-2527,410.49582118302754,2025-02-04 16:22:46.505678,Chicago
TRANS-2528,206.29348893237488,2025-01-30 03:56:46.505678,Chicago
